start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_x,sunset_time,hours_after_sunset_x,season,time_x,time_after_0,time_y,month_y,hours_after_sunset_y,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,time_only
10/02/2018 0:50,0.090143902,rat,10/02/2018 0:49,10/02/2018 0:51,81,1,0,2,9/02/2018 17:21,7.489444444,0,00:50,50,1/05/2018 0:50,5,5.5,36,2.930875576,0.0,0,00:50
10/02/2018 0:50,0.090143902,rat,10/02/2018 0:49,10/02/2018 0:51,81,1,0,2,9/02/2018 17:21,7.489444444,0,00:50,50,19/03/2018 0:50,3,7.0,55,1.890738814,0.0,0,00:50
10/02/2018 0:50,0.090143902,rat,10/02/2018 0:49,10/02/2018 0:51,81,1,0,2,9/02/2018 17:21,7.489444444,0,00:50,50,9/02/2018 0:50,2,7.5,41,2.0,0.55,1,00:50
10/02/2018 0:50,0.090143902,rat,10/02/2018 0:49,10/02/2018 0:51,81,1,0,2,9/02/2018 17:21,7.489444444,0,00:50,50,6/01/2018 0:50,1,8.0,40,2.048122686,0.0,0,00:50
4/04/2018 0:50,59.0,rat,4/04/2018 0:48,4/04/2018 0:58,165,1,0,4,3/04/2018 19:01,5.830555556,1,00:50,50,1/05/2018 0:50,5,5.5,36,2.930875576,0.0,0,00:50
21/04/2018 0:50,28.0,bat_and_rat,21/04/2018 0:49,21/04/2018 0:55,107,1,0,4,20/04/2018 19:13,5.631388889,1,00:50,50,6/01/2018 0:50,1,8.0,40,2.048122686,0.0,0,00:50
10/02/2018 0:50,0.041390374,fast,10/02/2018 0:49,10/02/2018 0:51,65,0,1,2,9/02/2018 17:21,7.485,0,00:50,50,6/01/2018 0:50,1,8.0,40,2.048122686,0.0,0,00:50
10/02/2018 0:50,0.041390374,fast,10/02/2018 0:49,10/02/2018 0:51,65,0,1,2,9/02/2018 17:21,7.485,0,00:50,50,9/02/2018 0:50,2,7.5,41,2.0,0.55,1,00:50
10/02/2018 0:50,0.041390374,fast,10/02/2018 0:49,10/02/2018 0:51,65,0,1,2,9/02/2018 17:21,7.485,0,00:50,50,1/05/2018 0:50,5,5.5,36,2.930875576,0.0,0,00:50
21/04/2018 0:50,28.0,bat_and_rat,21/04/2018 0:49,21/04/2018 0:55,107,1,0,4,20/04/2018 19:13,5.631388889,1,00:50,50,19/03/2018 0:50,3,7.0,55,1.890738814,0.0,0,00:50
10/02/2018 0:50,0.041390374,fast,10/02/2018 0:49,10/02/2018 0:51,65,0,1,2,9/02/2018 17:21,7.485,0,00:50,50,19/03/2018 0:50,3,7.0,55,1.890738814,0.0,0,00:50
29/03/2018 0:50,9.0,pick,29/03/2018 0:46,29/03/2018 0:55,220,0,1,3,28/03/2018 18:57,5.890833333,1,00:50,50,6/01/2018 0:50,1,8.0,40,2.048122686,0.0,0,00:50
21/04/2018 0:50,28.0,bat_and_rat,21/04/2018 0:49,21/04/2018 0:55,107,1,0,4,20/04/2018 19:13,5.631388889,1,00:50,50,9/02/2018 0:50,2,7.5,41,2.0,0.55,1,00:50
2/05/2018 0:51,22.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,296,1,0,5,1/05/2018 19:21,5.513611111,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
2/05/2018 0:51,22.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,296,1,0,5,1/05/2018 19:21,5.513611111,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,2.0,other_bats,29/03/2018 0:46,29/03/2018 0:55,264,1,0,3,28/03/2018 18:57,5.903055556,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,2.0,other_bats,29/03/2018 0:46,29/03/2018 0:55,264,1,0,3,28/03/2018 18:57,5.903055556,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
2/05/2018 0:51,22.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,296,1,0,5,1/05/2018 19:21,5.513611111,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
29/03/2018 0:51,2.0,other_bats,29/03/2018 0:46,29/03/2018 0:55,264,1,0,3,28/03/2018 18:57,5.903055556,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
2/05/2018 0:51,6.0,bat_and_rat,2/05/2018 0:46,2/05/2018 0:58,280,1,0,5,1/05/2018 19:21,5.509166667,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
2/05/2018 0:51,6.0,bat_and_rat,2/05/2018 0:46,2/05/2018 0:58,280,1,0,5,1/05/2018 19:21,5.509166667,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
2/05/2018 0:51,6.0,bat_and_rat,2/05/2018 0:46,2/05/2018 0:58,280,1,0,5,1/05/2018 19:21,5.509166667,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
2/05/2018 0:51,6.0,bat_and_rat,2/05/2018 0:46,2/05/2018 0:58,280,1,0,5,1/05/2018 19:21,5.509166667,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
2/05/2018 0:51,2.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,253,1,0,5,1/05/2018 19:21,5.501666667,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
4/04/2018 0:51,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,217,0,1,4,3/04/2018 19:01,5.845,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
4/04/2018 0:51,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,217,0,1,4,3/04/2018 19:01,5.845,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
4/04/2018 0:51,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,217,0,1,4,3/04/2018 19:01,5.845,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
4/04/2018 0:51,4.0,fast,4/04/2018 0:48,4/04/2018 0:58,217,0,1,4,3/04/2018 19:01,5.845,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,15.0,pick,29/03/2018 0:46,29/03/2018 0:55,295,0,1,3,28/03/2018 18:57,5.911666667,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
29/03/2018 0:51,15.0,pick,29/03/2018 0:46,29/03/2018 0:55,295,0,1,3,28/03/2018 18:57,5.911666667,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
29/03/2018 0:51,15.0,pick,29/03/2018 0:46,29/03/2018 0:55,295,0,1,3,28/03/2018 18:57,5.911666667,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
29/03/2018 0:51,15.0,pick,29/03/2018 0:46,29/03/2018 0:55,295,0,1,3,28/03/2018 18:57,5.911666667,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,12.0,rat,29/03/2018 0:46,29/03/2018 0:55,279,1,0,3,28/03/2018 18:57,5.907222222,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
29/03/2018 0:51,12.0,rat,29/03/2018 0:46,29/03/2018 0:55,279,1,0,3,28/03/2018 18:57,5.907222222,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
29/03/2018 0:51,12.0,rat,29/03/2018 0:46,29/03/2018 0:55,279,1,0,3,28/03/2018 18:57,5.907222222,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
29/03/2018 0:51,12.0,rat,29/03/2018 0:46,29/03/2018 0:55,279,1,0,3,28/03/2018 18:57,5.907222222,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,3.0,fast,29/03/2018 0:46,29/03/2018 0:55,265,0,1,3,28/03/2018 18:57,5.903333333,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
29/03/2018 0:51,3.0,fast,29/03/2018 0:46,29/03/2018 0:55,265,0,1,3,28/03/2018 18:57,5.903333333,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
29/03/2018 0:51,3.0,fast,29/03/2018 0:46,29/03/2018 0:55,265,0,1,3,28/03/2018 18:57,5.903333333,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
29/03/2018 0:51,3.0,fast,29/03/2018 0:46,29/03/2018 0:55,265,0,1,3,28/03/2018 18:57,5.903333333,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
29/03/2018 0:51,2.0,other_bats,29/03/2018 0:46,29/03/2018 0:55,264,1,0,3,28/03/2018 18:57,5.903055556,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
2/05/2018 0:51,2.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,253,1,0,5,1/05/2018 19:21,5.501666667,1,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
2/05/2018 0:51,22.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,296,1,0,5,1/05/2018 19:21,5.513611111,1,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
2/05/2018 0:51,2.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,253,1,0,5,1/05/2018 19:21,5.501666667,1,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
10/02/2018 0:51,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,149,1,0,2,9/02/2018 17:21,7.508333333,0,00:51,51,3/05/2018 0:51,5,5.5,40,3.0,0.0,0,00:51
10/02/2018 0:51,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,149,1,0,2,9/02/2018 17:21,7.508333333,0,00:51,51,2/05/2018 0:51,5,5.5,34,3.0,7.216666667,1,00:51
10/02/2018 0:51,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,149,1,0,2,9/02/2018 17:21,7.508333333,0,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
2/05/2018 0:51,2.0,bat_fight,2/05/2018 0:46,2/05/2018 0:58,253,1,0,5,1/05/2018 19:21,5.501666667,1,00:51,51,10/02/2018 0:51,2,7.5,51,1.025466893,0.783333333,1,00:51
10/02/2018 0:51,2.0,rat,10/02/2018 0:49,10/02/2018 0:51,149,1,0,2,9/02/2018 17:21,7.508333333,0,00:51,51,20/03/2018 0:51,3,7.0,39,3.0,0.0,0,00:51
2/05/2018 0:52,5.0,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",2/05/2018 0:46,2/05/2018 0:58,330,0,0,5,1/05/2018 19:21,5.523055556,1,00:52,52,9/01/2018 0:52,1,8.0,26,2.0,7.95,1,00:52
2/05/2018 0:52,5.0,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",2/05/2018 0:46,2/05/2018 0:58,330,0,0,5,1/05/2018 19:21,5.523055556,1,00:52,52,11/02/2018 0:52,2,7.5,49,1.024193548,1.383333333,1,00:52
2/05/2018 0:52,5.0,"511.7,236.3,632.2,404.5; 445.0,199.0,503.0,245.0",2/05/2018 0:46,2/05/2018 0:58,330,0,0,5,1/05/2018 19:21,5.523055556,1,00:52,52,4/05/2018 0:52,5,5.5,22,3.0,0.0,0,00:52
21/05/2018 0:53,34.0,fight_rat,21/05/2018 0:48,21/05/2018 0:57,300,1,0,5,20/05/2018 19:34,5.330833333,1,00:53,53,12/02/2018 0:53,2,7.5,52,1.873701476,0.0,0,00:53
29/03/2018 0:53,2.0,fast,29/03/2018 0:46,29/03/2018 0:55,426,0,1,3,28/03/2018 18:57,5.948055556,1,00:53,53,12/02/2018 0:53,2,7.5,52,1.873701476,0.0,0,00:53
29/03/2018 0:53,2.0,fast,29/03/2018 0:46,29/03/2018 0:55,426,0,1,3,28/03/2018 18:57,5.948055556,1,00:53,53,10/01/2018 0:53,1,8.0,40,3.877842411,0.0,0,00:53
2/05/2018 0:53,20.0,pick_bat_rat,2/05/2018 0:46,2/05/2018 0:58,396,1,1,5,1/05/2018 19:21,5.541388889,1,00:53,53,12/02/2018 0:53,2,7.5,52,1.873701476,0.0,0,00:53
2/05/2018 0:53,22.0,pick,2/05/2018 0:46,2/05/2018 0:58,408,0,1,5,1/05/2018 19:21,5.544722222,1,00:53,53,10/01/2018 0:53,1,8.0,40,3.877842411,0.0,0,00:53
2/05/2018 0:53,22.0,pick,2/05/2018 0:46,2/05/2018 0:58,408,0,1,5,1/05/2018 19:21,5.544722222,1,00:53,53,12/02/2018 0:53,2,7.5,52,1.873701476,0.0,0,00:53
21/05/2018 0:53,34.0,fight_rat,21/05/2018 0:48,21/05/2018 0:57,300,1,0,5,20/05/2018 19:34,5.330833333,1,00:53,53,10/01/2018 0:53,1,8.0,40,3.877842411,0.0,0,00:53
2/05/2018 0:53,20.0,pick_bat_rat,2/05/2018 0:46,2/05/2018 0:58,396,1,1,5,1/05/2018 19:21,5.541388889,1,00:53,53,10/01/2018 0:53,1,8.0,40,3.877842411,0.0,0,00:53
29/03/2018 0:54,34.0,rat,29/03/2018 0:46,29/03/2018 0:55,452,1,0,3,28/03/2018 18:57,5.955277778,1,00:54,54,13/02/2018 0:54,2,7.5,48,1.869269949,0.0,0,00:54
4/04/2018 0:54,1.0,rat,4/04/2018 0:48,4/04/2018 0:58,357,1,0,4,3/04/2018 19:01,5.883888889,1,00:54,54,11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0,00:54
29/03/2018 0:54,34.0,rat,29/03/2018 0:46,29/03/2018 0:55,452,1,0,3,28/03/2018 18:57,5.955277778,1,00:54,54,11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0,00:54
4/04/2018 0:54,1.0,rat,4/04/2018 0:48,4/04/2018 0:58,357,1,0,4,3/04/2018 19:01,5.883888889,1,00:54,54,13/02/2018 0:54,2,7.5,48,1.869269949,0.0,0,00:54
4/04/2018 0:54,1.0,rat,4/04/2018 0:48,4/04/2018 0:58,357,1,0,4,3/04/2018 19:01,5.883888889,1,00:54,54,6/05/2018 0:54,5,5.5,45,3.0,0.0,0,00:54
29/03/2018 0:54,34.0,rat,29/03/2018 0:46,29/03/2018 0:55,452,1,0,3,28/03/2018 18:57,5.955277778,1,00:54,54,6/05/2018 0:54,5,5.5,45,3.0,0.0,0,00:54
21/04/2018 0:54,2.0,bat_fight,21/04/2018 0:49,21/04/2018 0:55,349,1,0,4,20/04/2018 19:13,5.698611111,1,00:54,54,11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0,00:54
21/04/2018 0:54,17.0,pick,21/04/2018 0:49,21/04/2018 0:55,336,0,1,4,20/04/2018 19:13,5.695,1,00:54,54,11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0,00:54
21/04/2018 0:54,2.0,bat_fight,21/04/2018 0:49,21/04/2018 0:55,349,1,0,4,20/04/2018 19:13,5.698611111,1,00:54,54,13/02/2018 0:54,2,7.5,48,1.869269949,0.0,0,00:54
21/04/2018 0:54,2.0,bat_fight,21/04/2018 0:49,21/04/2018 0:55,349,1,0,4,20/04/2018 19:13,5.698611111,1,00:54,54,6/05/2018 0:54,5,5.5,45,3.0,0.0,0,00:54
2/05/2018 0:54,7.0,pick,2/05/2018 0:46,2/05/2018 0:58,433,0,1,5,1/05/2018 19:21,5.551666667,1,00:54,54,11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0,00:54
2/05/2018 0:54,7.0,pick,2/05/2018 0:46,2/05/2018 0:58,433,0,1,5,1/05/2018 19:21,5.551666667,1,00:54,54,13/02/2018 0:54,2,7.5,48,1.869269949,0.0,0,00:54
21/04/2018 0:54,17.0,pick,21/04/2018 0:49,21/04/2018 0:55,336,0,1,4,20/04/2018 19:13,5.695,1,00:54,54,6/05/2018 0:54,5,5.5,45,3.0,0.0,0,00:54
2/05/2018 0:54,7.0,pick,2/05/2018 0:46,2/05/2018 0:58,433,0,1,5,1/05/2018 19:21,5.551666667,1,00:54,54,6/05/2018 0:54,5,5.5,45,3.0,0.0,0,00:54
21/04/2018 0:54,17.0,pick,21/04/2018 0:49,21/04/2018 0:55,336,0,1,4,20/04/2018 19:13,5.695,1,00:54,54,13/02/2018 0:54,2,7.5,48,1.869269949,0.0,0,00:54
29/03/2018 0:55,11.0,rat,29/03/2018 0:46,29/03/2018 0:55,507,1,0,3,28/03/2018 18:57,5.970555556,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
29/03/2018 0:55,11.0,rat,29/03/2018 0:46,29/03/2018 0:55,507,1,0,3,28/03/2018 18:57,5.970555556,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
29/04/2018 0:55,0.043720185,rat,29/04/2018 0:55,29/04/2018 0:56,11,1,0,4,28/04/2018 19:19,5.611944444,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
4/04/2018 0:55,14.0,rat,4/04/2018 0:48,4/04/2018 0:58,418,1,0,4,3/04/2018 19:01,5.900833333,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
4/04/2018 0:55,14.0,rat,4/04/2018 0:48,4/04/2018 0:58,418,1,0,4,3/04/2018 19:01,5.900833333,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
29/04/2018 0:55,0.019372407,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",29/04/2018 0:55,29/04/2018 0:56,19,0,0,4,28/04/2018 19:19,5.614166667,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
29/04/2018 0:55,0.043720185,rat,29/04/2018 0:55,29/04/2018 0:56,11,1,0,4,28/04/2018 19:19,5.611944444,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
21/04/2018 0:55,0.071239584,fast,21/04/2018 0:49,21/04/2018 0:55,383,0,1,4,20/04/2018 19:13,5.708055556,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
29/04/2018 0:55,0.019372407,"157.0,2.6,349.0,159.3; 572.1,275.7,638.3,360.0",29/04/2018 0:55,29/04/2018 0:56,19,0,0,4,28/04/2018 19:19,5.614166667,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
29/04/2018 0:55,2.0,fast,29/04/2018 0:55,29/04/2018 0:56,8,0,1,4,28/04/2018 19:19,5.611111111,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
29/04/2018 0:55,2.0,fast,29/04/2018 0:55,29/04/2018 0:56,8,0,1,4,28/04/2018 19:19,5.611111111,1,00:55,55,8/05/2018 0:55,5,5.5,38,2.008201203,1.383333333,1,00:55
21/04/2018 0:55,0.071239584,fast,21/04/2018 0:49,21/04/2018 0:55,383,0,1,4,20/04/2018 19:13,5.708055556,1,00:55,55,14/02/2018 0:55,2,7.5,64,1.873701476,0.0,0,00:55
21/05/2018 0:56,35.0,rat_pick,21/05/2018 0:48,21/05/2018 0:57,455,1,1,5,20/05/2018 19:34,5.373888889,1,00:56,56,15/02/2018 0:56,2,7.5,34,0.828133263,0.0,0,00:56
21/05/2018 0:56,35.0,rat_pick,21/05/2018 0:48,21/05/2018 0:57,455,1,1,5,20/05/2018 19:34,5.373888889,1,00:56,56,9/05/2018 0:56,5,5.5,82,0.0,0.0,0,00:56
21/05/2018 0:56,35.0,rat_pick,21/05/2018 0:48,21/05/2018 0:57,455,1,1,5,20/05/2018 19:34,5.373888889,1,00:56,56,10/05/2018 0:56,5,5.5,40,3.0,1.433333333,1,00:56
21/05/2018 0:56,35.0,rat_pick,21/05/2018 0:48,21/05/2018 0:57,455,1,1,5,20/05/2018 19:34,5.373888889,1,00:56,56,16/02/2018 0:56,2,7.5,40,1.849097868,0.0,0,00:56
2/05/2018 0:57,4.0,rat,2/05/2018 0:46,2/05/2018 0:58,627,1,0,5,1/05/2018 19:21,5.605555556,1,00:57,57,11/05/2018 0:57,5,5.5,28,3.0,0.0,0,00:57
2/05/2018 0:57,4.0,rat,2/05/2018 0:46,2/05/2018 0:58,627,1,0,5,1/05/2018 19:21,5.605555556,1,00:57,57,17/02/2018 0:57,2,7.5,59,2.0,0.0,0,00:57
2/05/2018 0:57,4.0,rat,2/05/2018 0:46,2/05/2018 0:58,627,1,0,5,1/05/2018 19:21,5.605555556,1,00:57,57,29/03/2018 0:57,3,6.0,46,2.800105764,0.0,0,00:57
4/04/2018 0:58,0.022571773,,4/04/2018 0:48,4/04/2018 0:58,651,0,0,4,3/04/2018 19:01,5.965555556,1,00:58,58,18/02/2018 0:58,2,7.5,78,2.0,0.0,0,00:58
4/04/2018 0:58,0.04722604,,4/04/2018 0:48,4/04/2018 0:58,632,0,0,4,3/04/2018 19:01,5.960277778,1,00:58,58,18/02/2018 0:58,2,7.5,78,2.0,0.0,0,00:58
4/04/2018 0:58,1.0,fast,4/04/2018 0:48,4/04/2018 0:58,624,0,1,4,3/04/2018 19:01,5.958055556,1,00:58,58,18/02/2018 0:58,2,7.5,78,2.0,0.0,0,00:58
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,82,0,1,4,2/04/2018 19:01,6.011944444,1,01:01,61,3/04/2018 1:01,4,6.0,67,1.758064516,20.03333333,1,01:01
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,82,0,1,4,2/04/2018 19:01,6.011944444,1,01:01,61,17/05/2018 1:01,5,5.5,21,2.0,0.0,0,01:01
3/04/2018 1:01,0.069936967,fast,3/04/2018 1:00,3/04/2018 1:21,53,0,1,4,2/04/2018 19:01,6.003888889,1,01:01,61,4/04/2018 1:01,4,6.0,69,2.0,0.0,0,01:01
3/04/2018 1:01,0.069936967,fast,3/04/2018 1:00,3/04/2018 1:21,53,0,1,4,2/04/2018 19:01,6.003888889,1,01:01,61,3/04/2018 1:01,4,6.0,67,1.758064516,20.03333333,1,01:01
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,98,0,1,4,2/04/2018 19:01,6.016388889,1,01:01,61,3/04/2018 1:01,4,6.0,67,1.758064516,20.03333333,1,01:01
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,98,0,1,4,2/04/2018 19:01,6.016388889,1,01:01,61,4/04/2018 1:01,4,6.0,69,2.0,0.0,0,01:01
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,98,0,1,4,2/04/2018 19:01,6.016388889,1,01:01,61,17/05/2018 1:01,5,5.5,21,2.0,0.0,0,01:01
3/04/2018 1:01,1.0,fast,3/04/2018 1:00,3/04/2018 1:21,82,0,1,4,2/04/2018 19:01,6.011944444,1,01:01,61,4/04/2018 1:01,4,6.0,69,2.0,0.0,0,01:01
3/04/2018 1:01,0.069936967,fast,3/04/2018 1:00,3/04/2018 1:21,53,0,1,4,2/04/2018 19:01,6.003888889,1,01:01,61,17/05/2018 1:01,5,5.5,21,2.0,0.0,0,01:01
3/04/2018 1:02,0.036982956,rat,3/04/2018 1:00,3/04/2018 1:21,112,1,0,4,2/04/2018 19:01,6.020277778,1,01:02,62,18/05/2018 1:02,5,5.5,37,2.0,0.0,0,01:02
5/05/2018 1:02,14.0,rat,5/05/2018 0:50,5/05/2018 1:11,695,1,0,5,4/05/2018 19:23,5.658888889,1,01:02,62,18/05/2018 1:02,5,5.5,37,2.0,0.0,0,01:02
3/04/2018 1:02,2.0,fast,3/04/2018 1:00,3/04/2018 1:21,128,0,1,4,2/04/2018 19:01,6.024722222,1,01:02,62,18/05/2018 1:02,5,5.5,37,2.0,0.0,0,01:02
3/04/2018 1:02,1.0,rat,3/04/2018 1:00,3/04/2018 1:21,120,1,0,4,2/04/2018 19:01,6.0225,1,01:02,62,18/05/2018 1:02,5,5.5,37,2.0,0.0,0,01:02
3/04/2018 1:02,4.0,pick,3/04/2018 1:00,3/04/2018 1:21,101,0,1,4,2/04/2018 19:01,6.017222222,1,01:02,62,18/05/2018 1:02,5,5.5,37,2.0,0.0,0,01:02
29/04/2018 1:03,2.0,rat,29/04/2018 1:02,29/04/2018 1:06,47,1,0,4,28/04/2018 19:19,5.735277778,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
3/04/2018 1:03,4.0,fast,3/04/2018 1:00,3/04/2018 1:21,180,0,1,4,2/04/2018 19:01,6.039166667,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
29/04/2018 1:03,3.0,fast,29/04/2018 1:02,29/04/2018 1:06,87,0,1,4,28/04/2018 19:19,5.746388889,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
29/04/2018 1:03,3.0,fast,29/04/2018 1:02,29/04/2018 1:06,87,0,1,4,28/04/2018 19:19,5.746388889,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
8/05/2018 1:03,4.0,rat,8/05/2018 1:02,8/05/2018 1:03,78,1,0,5,7/05/2018 19:25,5.644166667,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
29/04/2018 1:03,5.0,rat_and_bat,29/04/2018 1:02,29/04/2018 1:06,78,1,0,4,28/04/2018 19:19,5.743888889,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
29/04/2018 1:03,2.0,rat,29/04/2018 1:02,29/04/2018 1:06,47,1,0,4,28/04/2018 19:19,5.735277778,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
3/04/2018 1:03,4.0,fast,3/04/2018 1:00,3/04/2018 1:21,180,0,1,4,2/04/2018 19:01,6.039166667,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
5/05/2018 1:03,19.0,pick,5/05/2018 0:50,5/05/2018 1:11,766,0,1,5,4/05/2018 19:23,5.678611111,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
29/04/2018 1:03,5.0,rat_and_bat,29/04/2018 1:02,29/04/2018 1:06,78,1,0,4,28/04/2018 19:19,5.743888889,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
29/04/2018 1:03,6.0,rat,29/04/2018 1:02,29/04/2018 1:06,66,1,0,4,28/04/2018 19:19,5.740555556,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
29/04/2018 1:03,6.0,rat,29/04/2018 1:02,29/04/2018 1:06,66,1,0,4,28/04/2018 19:19,5.740555556,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
5/05/2018 1:03,19.0,pick,5/05/2018 0:50,5/05/2018 1:11,766,0,1,5,4/05/2018 19:23,5.678611111,1,01:03,63,20/05/2018 1:03,5,5.5,12,2.000528821,3.816666667,1,01:03
8/05/2018 1:03,4.0,rat,8/05/2018 1:02,8/05/2018 1:03,78,1,0,5,7/05/2018 19:25,5.644166667,1,01:03,63,19/05/2018 1:03,5,5.5,42,2.0,0.0,0,01:03
29/04/2018 1:04,0.069546705,rat,29/04/2018 1:02,29/04/2018 1:06,132,1,0,4,28/04/2018 19:19,5.758888889,1,01:04,64,21/05/2018 1:04,5,5.5,53,2.0,0.0,0,01:04
